"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],",,,,,,,,
704885.198,3621737.509,94.57,53.047,2,7,1.9,10:29.8,11/29/2018
704884.981,3621737.089,95.078,52.383,2,8,1.6,10:30.0,11/29/2018
704884.714,3621736.583,94.57,51.758,2,8,1.6,10:30.2,11/29/2018
704884.489,3621736.159,93.086,52.07,2,8,1.6,10:30.4,11/29/2018
704884.212,3621735.634,93.008,52.969,2,8,1.6,10:30.6,11/29/2018
704884,3621735.233,92.734,52.656,2,8,1.6,10:30.7,11/29/2018
704883.726,3621734.712,93.125,53.711,2,9,1.3,10:31.0,11/29/2018
704883.517,3621734.312,93.633,54.023,2,9,1.3,10:31.1,11/29/2018
704883.244,3621733.791,94.375,54.219,2,9,1.3,10:31.3,11/29/2018
704883.036,3621733.393,93.672,54.609,2,9,1.3,10:31.5,11/29/2018
704882.805,3621732.949,94.648,54.609,2,9,1.3,10:31.7,11/29/2018
704882.545,3621732.452,96.602,56.094,2,9,1.3,10:31.9,11/29/2018
704882.314,3621732.074,98.516,56.758,2,9,1.3,10:32.1,11/29/2018
704882.027,3621731.609,101.602,57.734,2,9,1.3,10:32.3,11/29/2018
704881.765,3621731.186,105.508,61.133,2,9,1.3,10:32.5,11/29/2018
704881.544,3621730.828,108.633,64.258,2,9,1.3,10:32.6,11/29/2018
704881.253,3621730.356,110.859,68.086,2,9,1.3,10:32.9,11/29/2018
704881.007,3621729.981,113.906,71.484,2,9,1.3,10:33.0,11/29/2018
704880.712,3621729.543,116.523,72.266,2,9,1.3,10:33.2,11/29/2018
704880.451,3621729.158,117.383,70.078,2,9,1.3,10:33.4,11/29/2018
704880.15,3621728.714,115.703,66.719,2,9,1.3,10:33.6,11/29/2018
704879.843,3621728.259,111.172,62.617,2,9,1.3,10:33.8,11/29/2018
704879.595,3621727.901,105.703,59.062,2,9,1.3,10:34.0,11/29/2018
704879.312,3621727.503,100.586,56.875,2,9,1.3,10:34.2,11/29/2018
704878.986,3621727.042,96.719,55.156,2,9,1.3,10:34.4,11/29/2018
704878.708,3621726.651,94.531,53.516,2,9,1.3,10:34.5,11/29/2018
704878.389,3621726.201,92.969,53.711,2,9,1.3,10:34.7,11/29/2018
704878.112,3621725.806,92.109,52.109,2,9,1.3,10:34.9,11/29/2018
704877.808,3621725.316,90.078,52.227,2,9,1.3,10:35.1,11/29/2018
704877.568,3621724.927,89.844,51.289,2,9,1.3,10:35.3,11/29/2018
704877.271,3621724.445,89.414,51.836,2,9,1.3,10:35.5,11/29/2018
704877.023,3621724.045,89.766,52.773,2,9,1.3,10:35.7,11/29/2018
704876.728,3621723.568,89.648,52.188,2,9,1.3,10:35.9,11/29/2018
704876.487,3621723.159,88.789,50.625,2,9,1.3,10:36.1,11/29/2018
704876.177,3621722.63,87.109,48.398,2,9,1.3,10:36.3,11/29/2018
704875.921,3621722.193,86.211,48.203,2,9,1.3,10:36.4,11/29/2018
