"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH-1",".0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
704582.444,3620882.307,96.68,66.758,2,7,1.5,16:47.5,11/29/2018
704582.334,3620882.153,95.82,66.211,2,7,1.5,16:47.5,11/29/2018
704582.037,3620881.733,94.883,64.961,2,7,1.5,16:47.7,11/29/2018
704581.697,3620881.253,94.961,64.805,2,7,1.5,16:47.9,11/29/2018
704581.4,3620880.833,94.336,65.156,2,7,1.5,16:48.1,11/29/2018
704581.087,3620880.39,94.141,65,2,7,1.5,16:48.3,11/29/2018
704580.763,3620879.941,93.75,63.828,2,7,1.5,16:48.5,11/29/2018
704580.505,3620879.588,93.75,65.547,2,7,1.5,16:48.7,11/29/2018
704580.017,3620878.92,94.297,66.172,2,7,1.5,16:49.0,11/29/2018
704579.838,3620878.675,95.82,67.773,2,7,1.5,16:49.1,11/29/2018
704579.61,3620878.363,97.461,68.906,2,7,1.5,16:49.2,11/29/2018
704579.339,3620877.998,98.516,71.25,2,6,1.9,16:49.4,11/29/2018
704579.058,3620877.628,99.57,70.977,2,6,1.9,16:49.6,11/29/2018
704578.428,3620876.799,99.453,70.508,2,6,1.9,16:50.1,11/29/2018
704578.224,3620876.529,100.078,70.898,2,6,1.9,16:50.2,11/29/2018
704578.08,3620876.341,100.625,70.977,2,6,1.9,16:50.3,11/29/2018
704577.959,3620876.178,100.039,71.562,2,7,1.9,16:50.4,11/29/2018
704577.779,3620875.932,100.078,70.625,2,7,1.9,16:50.6,11/29/2018
704577.566,3620875.639,99.648,71.367,2,7,1.9,16:50.8,11/29/2018
704577.363,3620875.362,100.078,72.109,2,7,1.9,16:51.0,11/29/2018
704577.176,3620875.105,100.703,72.109,2,7,1.9,16:51.1,11/29/2018
704576.956,3620874.804,101.094,73.008,2,7,1.9,16:51.3,11/29/2018
704576.833,3620874.556,101.094,73.398,2,6,2.2,16:51.5,11/29/2018
704576.75,3620874.374,100.742,71.562,2,6,2.2,16:51.7,11/29/2018
704576.625,3620874.103,99.297,70.312,2,6,2.2,16:51.9,11/29/2018
704576.458,3620873.739,98.555,69.414,2,6,2.2,16:52.2,11/29/2018
704576.41,3620873.634,97.969,69.102,2,6,2.2,16:52.3,11/29/2018
704576.363,3620873.474,97.461,69.844,2,5,2.3,16:52.7,11/29/2018
704576.362,3620873.467,96.289,68.164,2,5,2.3,16:52.7,11/29/2018
704576.357,3620873.445,95.859,67.461,2,5,2.3,16:52.8,11/29/2018
704576.346,3620873.385,94.297,66.758,2,5,2.3,16:53.0,11/29/2018
//Comment: y,13:16,:57.834,,,,,,
704576.012,3620871.691,88.633,63.477,2,5,2.3,16:59.3,11/29/2018
704576.015,3620871.646,88.281,64.023,2,7,1.5,16:59.5,11/29/2018
704576.023,3620871.596,87.07,63.32,2,7,1.5,16:59.7,11/29/2018
704576.029,3620871.554,86.289,62.266,2,7,1.5,16:59.8,11/29/2018
704576.036,3620871.505,85.898,61.25,2,7,1.5,17:00.0,11/29/2018
704576.044,3620871.453,84.766,60.391,2,7,1.5,17:00.3,11/29/2018
704576.064,3620871.351,84.219,60.273,2,6,3.3,17:00.4,11/29/2018
704576.093,3620871.216,83.594,60.898,2,6,3.3,17:00.6,11/29/2018
704576.127,3620871.052,82.812,61.25,2,6,3.3,17:00.8,11/29/2018
704576.156,3620870.917,83.242,61.211,2,6,3.3,17:01.0,11/29/2018
704576.188,3620870.766,82.461,61.211,2,6,3.3,17:01.2,11/29/2018
704576.236,3620870.607,81.797,60.938,2,6,3.3,17:01.4,11/29/2018
704576.33,3620870.418,81.289,59.57,2,6,3.3,17:01.6,11/29/2018
704576.409,3620870.258,80.859,58.711,2,6,3.3,17:01.8,11/29/2018
704576.498,3620870.078,78.906,58.125,2,6,3.3,17:02.0,11/29/2018
704576.602,3620869.869,77.891,57.305,2,6,3.3,17:02.2,11/29/2018
704576.677,3620869.717,75.664,55.508,2,6,3.3,17:02.3,11/29/2018
704576.849,3620869.526,73.594,53.594,2,7,1.4,17:02.5,11/29/2018
704577.017,3620869.34,71.094,51.875,2,7,1.4,17:02.7,11/29/2018
704577.176,3620869.164,68.867,49.258,2,7,1.4,17:02.9,11/29/2018
704577.33,3620868.994,65.781,48.242,2,7,1.4,17:03.1,11/29/2018
704577.505,3620868.8,63.867,45.898,2,7,1.4,17:03.3,11/29/2018
704577.763,3620868.62,62.812,44.219,2,7,1.4,17:03.5,11/29/2018
704578.032,3620868.47,61.328,43.281,2,7,1.4,17:03.7,11/29/2018
704578.309,3620868.315,60.273,41.992,2,7,1.4,17:03.9,11/29/2018
704578.624,3620868.139,58.242,39.961,2,7,1.4,17:04.1,11/29/2018
704578.869,3620868.002,57.695,39.961,2,7,1.4,17:04.2,11/29/2018
704579.246,3620867.885,57.422,39.609,2,7,1.4,17:04.4,11/29/2018
704579.577,3620867.85,56.758,39.922,2,7,1.4,17:04.6,11/29/2018
704579.967,3620867.809,56.992,41.055,2,7,1.4,17:04.8,11/29/2018
704580.309,3620867.773,57.461,42.734,2,7,1.4,17:05.0,11/29/2018
704580.714,3620867.73,56.758,42.266,2,7,1.4,17:05.2,11/29/2018
704581.171,3620867.737,56.367,41.602,2,6,1.6,17:05.4,11/29/2018
704581.461,3620867.82,56.211,42.578,2,6,1.6,17:05.6,11/29/2018
704581.828,3620867.925,57.227,43.086,2,6,1.6,17:05.7,11/29/2018
704582.196,3620868.03,58.164,43.984,2,6,1.6,17:05.9,11/29/2018
704582.592,3620868.143,58.867,45,2,6,1.6,17:06.1,11/29/2018
704582.934,3620868.241,59.961,45.781,2,6,1.6,17:06.3,11/29/2018
704583.372,3620868.483,60.742,45.625,2,6,1.6,17:06.5,11/29/2018
704583.635,3620868.64,59.609,44.219,2,6,1.6,17:06.7,11/29/2018
704583.988,3620868.852,58.672,42.578,2,6,1.6,17:06.9,11/29/2018
704584.398,3620869.097,56.523,40.781,2,6,1.6,17:07.1,11/29/2018
704584.678,3620869.264,56.211,40.82,2,6,1.6,17:07.3,11/29/2018
704585.035,3620869.573,56.875,42.969,2,7,1.5,17:07.5,11/29/2018
704585.312,3620869.867,59.609,45.82,2,7,1.5,17:07.6,11/29/2018
704585.655,3620870.229,63.828,49.219,2,7,1.5,17:07.9,11/29/2018
704585.919,3620870.509,68.047,52.109,2,7,1.5,17:08.0,11/29/2018
704586.248,3620870.857,71.68,53.828,2,7,1.5,17:08.2,11/29/2018
704586.539,3620871.183,74.297,55.742,2,6,1.6,17:08.4,11/29/2018
704586.868,3620871.577,76.484,56.758,2,6,1.6,17:08.6,11/29/2018
704587.172,3620871.942,79.297,57.93,2,6,1.6,17:08.8,11/29/2018
704587.668,3620872.536,82.5,58.633,2,6,1.6,17:09.1,11/29/2018
704587.776,3620872.665,85.469,60.469,2,6,1.6,17:09.2,11/29/2018
704588.141,3620873.105,87.812,62.773,2,6,1.6,17:09.4,11/29/2018
704588.469,3620873.505,89.844,64.688,2,6,1.6,17:09.6,11/29/2018
704588.805,3620873.917,91.953,64.766,2,6,1.6,17:09.8,11/29/2018
704589.129,3620874.313,92.422,64.766,2,6,1.6,17:09.9,11/29/2018
704589.469,3620874.729,92.07,63.594,2,6,1.6,17:10.1,11/29/2018
704589.777,3620875.106,92.305,63.633,2,6,1.6,17:10.3,11/29/2018
704590.112,3620875.511,94.297,65.898,2,6,1.6,17:10.5,11/29/2018
704590.493,3620875.971,96.875,67.773,2,6,1.6,17:10.7,11/29/2018
704590.739,3620876.267,98.008,67.305,2,6,1.6,17:10.9,11/29/2018
704591.11,3620876.715,97.422,66.602,2,6,1.6,17:11.1,11/29/2018
704591.425,3620877.095,95.43,65.234,2,6,1.6,17:11.3,11/29/2018
704591.808,3620877.578,93.711,62.734,2,6,1.6,17:11.5,11/29/2018
704592.057,3620877.899,92.695,60.664,2,6,1.6,17:11.6,11/29/2018
704592.383,3620878.32,91.641,60.586,2,6,1.6,17:11.9,11/29/2018
704592.633,3620878.643,91.25,61.992,2,6,1.6,17:12.0,11/29/2018
704593.068,3620879.204,91.016,60.586,2,6,1.6,17:12.3,11/29/2018
704593.282,3620879.502,90.43,61.055,2,6,1.6,17:12.4,11/29/2018
704593.568,3620879.926,90.82,61.406,2,6,1.6,17:12.6,11/29/2018
704593.775,3620880.234,92.109,61.914,2,6,1.6,17:12.8,11/29/2018
704594.075,3620880.68,91.68,62.188,2,6,1.6,17:13.0,11/29/2018
704594.345,3620881.08,91.562,61.602,2,6,1.6,17:13.2,11/29/2018
704594.698,3620881.612,91.367,61.172,2,6,1.6,17:13.4,11/29/2018
704594.94,3620881.992,90.508,60.312,2,6,1.6,17:13.6,11/29/2018
704595.175,3620882.364,90.508,60.664,2,6,1.6,17:13.7,11/29/2018
704595.455,3620882.806,90.547,60.469,2,6,1.6,17:13.9,11/29/2018
704595.746,3620883.264,90.078,60.859,2,6,1.6,17:14.1,11/29/2018
704596.003,3620883.669,88.672,59.336,2,6,1.6,17:14.3,11/29/2018
704596.386,3620884.309,85.742,57.07,2,7,1.4,17:14.6,11/29/2018
704596.521,3620884.538,83.359,54.531,2,7,1.4,17:14.7,11/29/2018
704596.824,3620885.05,81.094,53.086,2,7,1.4,17:14.9,11/29/2018
704597.05,3620885.433,79.062,52.461,2,7,1.4,17:15.1,11/29/2018
704597.343,3620885.928,77.93,52.344,2,7,1.4,17:15.3,11/29/2018
704597.681,3620886.483,78.203,52.773,2,7,1.4,17:15.5,11/29/2018
704597.873,3620886.794,78.242,52.852,2,7,1.4,17:15.6,11/29/2018
704598.185,3620887.3,77.305,51.25,2,7,1.4,17:15.8,11/29/2018
704598.645,3620888.046,76.641,50.859,2,7,1.4,17:16.2,11/29/2018
704598.727,3620888.177,76.094,50.859,2,7,1.4,17:16.2,11/29/2018
704598.981,3620888.588,76.211,51.172,2,8,1.3,17:16.4,11/29/2018
704599.275,3620889.058,77.188,52.5,2,8,1.3,17:16.6,11/29/2018
704599.593,3620889.566,79.336,53.867,2,8,1.3,17:16.8,11/29/2018
704599.869,3620890.009,80.82,54.18,2,8,1.3,17:17.0,11/29/2018
704600.157,3620890.468,83.008,55.078,2,8,1.3,17:17.1,11/29/2018
704600.462,3620890.957,84.492,55.703,2,8,1.3,17:17.3,11/29/2018
704600.806,3620891.542,85.352,56.836,2,7,1.3,17:17.6,11/29/2018
704601.059,3620891.976,86.836,57.969,2,7,1.3,17:17.7,11/29/2018
704601.356,3620892.487,87.852,59.297,2,7,1.3,17:17.9,11/29/2018
704601.562,3620892.84,87.812,60.156,2,7,1.3,17:18.1,11/29/2018
704601.883,3620893.391,87.539,59.102,2,7,1.3,17:18.3,11/29/2018
704602.13,3620893.85,86.445,58.086,2,7,1.3,17:18.5,11/29/2018
704602.44,3620894.442,84.297,55.43,2,7,1.3,17:18.7,11/29/2018
704602.666,3620894.874,82.891,54.922,2,7,1.3,17:18.9,11/29/2018
704602.92,3620895.358,82.383,54.883,2,7,1.3,17:19.1,11/29/2018
704603.193,3620895.879,82.891,55.391,2,7,1.3,17:19.3,11/29/2018
704603.499,3620896.464,82.5,55.156,2,7,1.3,17:19.5,11/29/2018
704603.708,3620896.864,81.25,53.633,2,7,1.3,17:19.6,11/29/2018
704603.943,3620897.314,80.078,52.891,2,7,1.3,17:19.8,11/29/2018
704604.196,3620897.798,79.805,53.086,2,7,1.3,17:20.0,11/29/2018
704604.467,3620898.318,81.016,55.234,2,7,1.3,17:20.2,11/29/2018
704604.755,3620898.842,83.867,56.914,2,7,1.3,17:20.4,11/29/2018
704605.084,3620899.361,85.352,57.07,2,7,1.3,17:20.6,11/29/2018
704605.323,3620899.74,85.469,55.703,2,7,1.3,17:20.8,11/29/2018
704606.977,3620902.152,84.102,55.43,2,7,1.3,17:21.7,11/29/2018
704607.044,3620902.239,83.438,54.57,2,7,1.3,17:21.8,11/29/2018
704607.247,3620902.502,82.344,54.648,2,7,1.3,17:21.9,11/29/2018
704607.329,3620902.608,82.266,55.156,2,7,1.3,17:21.9,11/29/2018
704607.418,3620902.724,82.656,55.742,2,7,1.3,17:22.0,11/29/2018
704607.499,3620902.828,85,58.281,2,7,1.3,17:22.0,11/29/2018
704607.687,3620903.071,87.656,60.586,2,7,1.3,17:22.1,11/29/2018
704608.057,3620903.552,90.117,62.578,2,7,1.3,17:22.3,11/29/2018
704608.445,3620904.075,92.148,62.617,2,6,1.8,17:22.5,11/29/2018
704608.664,3620904.373,94.336,63.32,2,6,1.8,17:22.6,11/29/2018
704609.086,3620904.947,94.297,63.086,2,6,1.8,17:22.9,11/29/2018
704609.351,3620905.307,91.992,61.328,2,6,1.8,17:23.0,11/29/2018
704609.756,3620905.858,90.508,60.312,2,6,1.8,17:23.3,11/29/2018
704610.037,3620906.267,89.57,58.203,2,6,1.8,17:23.4,11/29/2018
704610.375,3620906.807,89.258,58.516,2,6,1.8,17:23.6,11/29/2018
704610.616,3620907.191,90.625,59.297,2,6,1.8,17:23.8,11/29/2018
704610.92,3620907.676,91.953,60.391,2,6,1.8,17:24.0,11/29/2018
704611.2,3620908.123,93.594,63.438,2,6,1.8,17:24.2,11/29/2018
704611.546,3620908.683,96.602,65.508,2,6,1.8,17:24.4,11/29/2018
704611.827,3620909.173,97.07,64.883,2,6,1.8,17:24.6,11/29/2018
704612.089,3620909.629,96.211,64.258,2,6,1.8,17:24.7,11/29/2018
704612.409,3620910.188,95.82,63.594,2,6,1.8,17:24.9,11/29/2018
704612.645,3620910.599,94.062,62.227,2,6,1.8,17:25.1,11/29/2018
704612.972,3620911.169,92.148,60.43,2,6,1.8,17:25.3,11/29/2018
704613.276,3620911.694,90.625,58.906,2,6,1.8,17:25.5,11/29/2018
704613.518,3620912.11,89.531,58.008,2,6,1.8,17:25.7,11/29/2018
704613.809,3620912.613,87.93,57.188,2,6,1.8,17:25.9,11/29/2018
704614.065,3620913.055,86.992,57.148,2,6,1.8,17:26.1,11/29/2018
704614.368,3620913.577,86.992,57.891,2,6,1.8,17:26.3,11/29/2018
704614.625,3620914.033,88.359,57.852,2,6,1.8,17:26.5,11/29/2018
704614.89,3620914.508,88.398,58.281,2,6,1.8,17:26.7,11/29/2018
704615.132,3620914.942,88.867,58.984,2,6,1.8,17:26.8,11/29/2018
704615.423,3620915.462,88.32,58.828,2,6,1.8,17:27.0,11/29/2018
704615.683,3620915.928,87.812,58.32,2,6,1.8,17:27.2,11/29/2018
704615.922,3620916.359,87.305,58.477,2,5,1.9,17:27.4,11/29/2018
704616.199,3620916.864,86.914,58.125,2,5,1.9,17:27.6,11/29/2018
704616.477,3620917.372,86.602,58.359,2,5,1.9,17:27.8,11/29/2018
704616.699,3620917.776,86.445,56.758,2,5,1.9,17:28.0,11/29/2018
704616.962,3620918.257,86.094,56.953,2,5,1.9,17:28.2,11/29/2018
704617.257,3620918.777,85.977,58.047,2,6,1.6,17:28.4,11/29/2018
704617.553,3620919.223,86.758,57.344,2,6,1.6,17:28.6,11/29/2018
704617.826,3620919.633,87.461,58.32,2,6,1.6,17:28.7,11/29/2018
704618.125,3620920.084,87.812,58.008,2,6,1.6,17:28.9,11/29/2018
704618.423,3620920.532,87.109,57.734,2,6,1.6,17:29.1,11/29/2018
704618.76,3620921.038,86.094,57.188,2,6,1.6,17:29.3,11/29/2018
704619.033,3620921.481,85.43,56.328,2,6,1.6,17:29.5,11/29/2018
704619.283,3620921.89,85.938,56.914,2,6,1.6,17:29.7,11/29/2018
704619.61,3620922.426,87.031,58.086,2,6,1.6,17:29.9,11/29/2018
704619.842,3620922.807,88.672,59.648,2,6,1.6,17:30.1,11/29/2018
704620.135,3620923.288,91.133,61.68,2,6,1.6,17:30.3,11/29/2018
704620.401,3620923.712,93.633,63.32,2,6,1.6,17:30.4,11/29/2018
704620.703,3620924.179,95.469,64.609,2,6,1.6,17:30.6,11/29/2018
704620.97,3620924.592,96.719,65.508,2,6,1.6,17:30.8,11/29/2018
704621.293,3620925.093,95.938,64.883,2,6,1.6,17:31.0,11/29/2018
704621.619,3620925.598,96.055,64.766,2,6,1.6,17:31.2,11/29/2018
704621.877,3620926.003,96.797,64.961,2,6,1.6,17:31.4,11/29/2018
704622.161,3620926.461,96.406,63.711,2,6,1.6,17:31.6,11/29/2018
704622.405,3620926.854,95.781,64.062,2,6,1.6,17:31.8,11/29/2018
704622.701,3620927.331,95.82,63.477,2,6,1.6,17:32.0,11/29/2018
704622.959,3620927.747,95.195,63.398,2,6,1.6,17:32.1,11/29/2018
704623.236,3620928.194,94.844,64.141,2,6,1.6,17:32.3,11/29/2018
704623.58,3620928.746,95.156,64.531,2,8,1.3,17:32.6,11/29/2018
704623.815,3620929.123,94.961,63.789,2,8,1.3,17:32.7,11/29/2018
704624.135,3620929.638,94.102,62.305,2,8,1.3,17:32.9,11/29/2018
704624.396,3620930.057,92.539,61.562,2,8,1.3,17:33.1,11/29/2018
704624.715,3620930.569,93.438,62.305,2,8,1.3,17:33.3,11/29/2018
704625.1,3620931.24,94.414,62.461,2,8,1.3,17:33.5,11/29/2018
704625.368,3620931.722,94.648,64.258,2,8,1.3,17:33.7,11/29/2018
704625.732,3620932.377,95.82,64.531,2,8,1.3,17:33.9,11/29/2018
704626.009,3620932.875,96.523,64.336,2,8,1.3,17:34.0,11/29/2018
704626.32,3620933.434,96.797,63.008,2,8,1.3,17:34.2,11/29/2018
704626.69,3620934.069,96.719,62.969,2,8,1.3,17:34.5,11/29/2018
704626.955,3620934.495,95.703,61.719,2,8,1.3,17:34.6,11/29/2018
704627.278,3620935.018,93.75,60.898,2,8,1.3,17:34.8,11/29/2018
704627.544,3620935.447,92.695,60.039,2,8,1.3,17:35.0,11/29/2018
704627.869,3620935.972,92.344,61.562,2,8,1.3,17:35.2,11/29/2018
704628.209,3620936.524,91.641,61.289,2,8,1.3,17:35.4,11/29/2018
704628.48,3620936.967,91.719,61.367,2,8,1.3,17:35.6,11/29/2018
704628.82,3620937.524,91.211,61.133,2,8,1.3,17:35.8,11/29/2018
704629.077,3620937.945,90.508,60.547,2,8,1.3,17:35.9,11/29/2018
704629.417,3620938.503,88.633,59.336,2,8,1.3,17:36.1,11/29/2018
704629.713,3620938.988,86.914,57.93,2,8,1.3,17:36.3,11/29/2018
704630.032,3620939.526,83.203,54.805,2,8,1.3,17:36.5,11/29/2018
704630.332,3620940.035,80.898,53.281,2,8,1.3,17:36.7,11/29/2018
704630.691,3620940.645,79.531,53.047,2,8,1.3,17:36.9,11/29/2018
704630.946,3620941.079,78.711,53.594,2,8,1.3,17:37.1,11/29/2018
704631.211,3620941.528,78.164,53.438,2,8,1.3,17:37.3,11/29/2018
704631.571,3620942.14,78.32,54.062,2,8,1.3,17:37.5,11/29/2018
704631.792,3620942.514,76.094,52.539,2,8,1.3,17:37.6,11/29/2018
704632.102,3620943.04,74.258,51.68,2,8,1.3,17:37.9,11/29/2018
704632.358,3620943.475,74.102,52.07,2,8,1.3,17:38.0,11/29/2018
704632.662,3620943.991,76.211,53.32,2,8,1.3,17:38.2,11/29/2018
704632.928,3620944.451,77.227,54.219,2,8,1.3,17:38.4,11/29/2018
704633.205,3620944.942,78.867,55.391,2,8,1.3,17:38.6,11/29/2018
704633.448,3620945.375,78.008,53.438,2,8,1.3,17:38.8,11/29/2018
704633.726,3620945.868,77.656,52.383,2,8,1.3,17:39.0,11/29/2018
704633.989,3620946.333,75.938,52.148,2,8,1.3,17:39.2,11/29/2018
704634.287,3620946.863,73.75,50.82,2,8,1.3,17:39.4,11/29/2018
704634.533,3620947.308,72.148,48.906,2,8,1.3,17:39.6,11/29/2018
704634.833,3620947.851,70.625,48.906,2,8,1.3,17:39.8,11/29/2018
704635.049,3620948.242,69.57,48.633,2,8,1.3,17:39.9,11/29/2018
704635.308,3620948.71,69.688,48.281,2,8,1.3,17:40.1,11/29/2018
704635.585,3620949.21,69.219,48.203,2,8,1.3,17:40.3,11/29/2018
704635.797,3620949.584,69.57,49.297,2,8,1.3,17:40.5,11/29/2018
704635.98,3620949.906,69.883,50.078,2,8,1.3,17:40.7,11/29/2018
704636.134,3620950.178,71.328,50.898,2,8,1.3,17:40.9,11/29/2018
704636.329,3620950.521,72.305,51.641,2,8,1.3,17:41.1,11/29/2018
704636.538,3620950.889,72.969,53.477,2,8,1.3,17:41.3,11/29/2018
704636.671,3620951.109,74.727,54.492,2,7,1.3,17:41.5,11/29/2018
704636.8,3620951.308,75.195,54.414,2,7,1.3,17:41.7,11/29/2018
704636.887,3620951.441,75.312,53.633,2,7,1.3,17:41.8,11/29/2018
704637.009,3620951.628,75.508,53.438,2,7,1.3,17:42.0,11/29/2018
704637.108,3620951.78,74.883,53.32,2,7,1.3,17:42.2,11/29/2018
704637.219,3620951.982,74.023,52.344,2,7,1.5,17:42.4,11/29/2018
704637.301,3620952.194,73.945,51.992,2,7,1.5,17:42.6,11/29/2018
704637.382,3620952.402,74.258,51.953,2,7,1.5,17:42.8,11/29/2018
704637.451,3620952.583,73.555,52.5,2,7,1.5,17:43.0,11/29/2018
704637.525,3620952.774,73.555,52.461,2,7,1.5,17:43.2,11/29/2018
704637.613,3620953.001,73.281,51.992,2,7,1.5,17:43.4,11/29/2018
704637.686,3620953.186,74.102,52.266,2,7,1.5,17:43.6,11/29/2018
704637.77,3620953.4,74.336,51.914,2,7,1.5,17:43.8,11/29/2018
704637.852,3620953.61,74.922,53.164,2,7,1.5,17:43.9,11/29/2018
704637.927,3620953.798,76.094,52.578,2,7,1.5,17:44.1,11/29/2018
704638.013,3620954.018,76.328,54.531,2,7,1.5,17:44.3,11/29/2018
704638.119,3620954.256,77.617,54.922,2,7,1.5,17:44.5,11/29/2018
704638.223,3620954.482,77.891,55.43,2,7,1.5,17:44.7,11/29/2018
704638.338,3620954.734,78.516,55,2,7,1.5,17:44.9,11/29/2018
704638.444,3620954.964,78.438,55.703,2,7,1.5,17:45.1,11/29/2018
704638.555,3620955.208,78.867,55.547,2,7,1.5,17:45.3,11/29/2018
704638.665,3620955.416,79.492,55.352,2,7,1.5,17:45.5,11/29/2018
704638.78,3620955.609,79.492,55.391,2,7,1.5,17:45.6,11/29/2018
704638.876,3620955.77,79.453,56.719,2,7,1.5,17:45.8,11/29/2018
704638.988,3620955.959,79.805,55.82,2,7,1.5,17:46.0,11/29/2018
704639.098,3620956.144,79.727,56.211,2,7,1.5,17:46.2,11/29/2018
704639.211,3620956.33,80.547,56.719,2,7,1.5,17:46.4,11/29/2018
704639.284,3620956.436,80.547,56.133,2,7,1.5,17:46.6,11/29/2018
704639.361,3620956.551,80.664,55.156,2,7,1.5,17:46.8,11/29/2018
704639.448,3620956.678,80.547,54.648,2,7,1.5,17:47.0,11/29/2018
704639.52,3620956.783,79.688,53.945,2,7,1.5,17:47.1,11/29/2018
704639.606,3620956.91,78.906,52.617,2,7,1.5,17:47.3,11/29/2018
704639.716,3620957.07,77.734,52.188,2,7,1.5,17:47.6,11/29/2018
704639.795,3620957.185,77.578,51.641,2,7,1.5,17:47.7,11/29/2018
704639.9,3620957.339,77.539,53.242,2,7,1.5,17:47.9,11/29/2018
704639.992,3620957.473,76.953,53.867,2,7,1.5,17:48.1,11/29/2018
704640.076,3620957.596,75.547,52.539,2,7,1.5,17:48.3,11/29/2018
704640.199,3620957.755,74.961,51.523,2,6,1.6,17:48.5,11/29/2018
704640.289,3620957.864,73.828,50.469,2,6,1.6,17:48.7,11/29/2018
704640.409,3620958.01,72.812,49.297,2,6,1.6,17:48.9,11/29/2018
704640.498,3620958.119,71.172,47.852,2,6,1.6,17:49.0,11/29/2018
704640.611,3620958.258,69.219,46.992,2,6,1.6,17:49.2,11/29/2018
704640.715,3620958.391,68.828,46.094,2,6,1.6,17:49.4,11/29/2018
704640.849,3620958.577,69.805,46.328,2,6,1.6,17:49.6,11/29/2018
704640.942,3620958.704,69.648,46.367,2,6,1.6,17:49.8,11/29/2018
704641.07,3620958.883,68.047,45.43,2,6,1.6,17:50.0,11/29/2018
704641.175,3620959.027,66.328,43.359,2,6,1.6,17:50.2,11/29/2018
704641.306,3620959.215,62.891,41.445,2,6,1.6,17:50.4,11/29/2018
704641.39,3620959.348,61.133,39.336,2,6,1.6,17:50.6,11/29/2018
704641.509,3620959.534,59.258,36.641,2,6,1.6,17:50.8,11/29/2018
704641.594,3620959.666,59.57,37.188,2,6,1.6,17:50.9,11/29/2018
704641.706,3620959.842,60.859,38.828,2,6,1.6,17:51.1,11/29/2018
704641.806,3620959.999,62.383,40,2,6,1.6,17:51.3,11/29/2018
704641.926,3620960.201,61.641,40.43,2,6,1.6,17:51.5,11/29/2018
704642.034,3620960.383,60.273,39.844,2,6,1.6,17:51.7,11/29/2018
704642.157,3620960.591,58.438,40,2,6,1.6,17:51.9,11/29/2018
704642.261,3620960.765,58.359,40.039,2,6,1.6,17:52.1,11/29/2018
704642.387,3620960.978,59.805,42.422,2,6,1.6,17:52.3,11/29/2018
704642.499,3620961.153,60.078,43.086,2,6,1.6,17:52.5,11/29/2018
704642.633,3620961.357,60.82,43.398,2,6,1.6,17:52.7,11/29/2018
704642.763,3620961.555,61.641,43.32,2,6,1.6,17:52.9,11/29/2018
704642.887,3620961.743,61.836,42.773,2,6,1.6,17:53.0,11/29/2018
704643.03,3620961.96,62.969,43.32,2,6,1.6,17:53.3,11/29/2018
704643.135,3620962.134,63.633,44.023,2,6,1.6,17:53.4,11/29/2018
704643.266,3620962.371,64.844,45.117,2,6,1.6,17:53.6,11/29/2018
704643.385,3620962.586,65.859,45.391,2,6,1.6,17:53.8,11/29/2018
704643.498,3620962.793,66.797,45.977,2,6,1.6,17:54.0,11/29/2018
704643.637,3620963.045,67.93,46.445,2,6,1.6,17:54.2,11/29/2018
704643.772,3620963.295,68.789,47.305,2,6,1.6,17:54.4,11/29/2018
704643.897,3620963.543,70.117,48.242,2,6,1.6,17:54.6,11/29/2018
704644.053,3620963.851,70.586,49.062,2,6,1.6,17:54.8,11/29/2018
704644.181,3620964.105,70.156,48.711,2,6,1.6,17:54.9,11/29/2018
704644.34,3620964.419,71.523,49.766,2,6,1.6,17:55.2,11/29/2018
704644.455,3620964.646,72.969,49.883,2,6,1.6,17:55.3,11/29/2018
704644.652,3620965.013,74.961,50.664,2,5,1.6,17:55.5,11/29/2018
704644.798,3620965.283,76.289,52.109,2,5,1.6,17:55.7,11/29/2018
704645.002,3620965.661,77.109,51.445,2,5,1.6,17:55.9,11/29/2018
704645.143,3620965.921,76.641,51.797,2,5,1.6,17:56.1,11/29/2018
704645.316,3620966.242,77.07,51.875,2,5,1.6,17:56.3,11/29/2018
704645.544,3620966.664,76.758,52.539,2,5,1.6,17:56.5,11/29/2018
704645.694,3620966.942,75.43,51.172,2,5,1.6,17:56.6,11/29/2018
704645.888,3620967.301,74.102,49.297,2,5,1.6,17:56.8,11/29/2018
704646.068,3620967.635,72.734,47.812,2,5,1.6,17:57.0,11/29/2018
704646.275,3620968.018,70.859,45.977,2,5,1.6,17:57.2,11/29/2018
704646.458,3620968.343,68.32,45.312,2,5,1.6,17:57.4,11/29/2018
704646.719,3620968.769,65.312,42.891,2,5,1.6,17:57.6,11/29/2018
704646.922,3620969.101,62.07,40.938,2,5,1.6,17:57.8,11/29/2018
704647.177,3620969.52,61.094,39.375,2,5,1.6,17:58.0,11/29/2018
704647.394,3620969.874,59.531,38.789,2,5,1.6,17:58.2,11/29/2018
704647.687,3620970.354,58.164,37.969,2,6,1.6,17:58.4,11/29/2018
704647.921,3620970.742,56.328,37.93,2,6,1.6,17:58.6,11/29/2018
704648.086,3620971.016,54.805,36.094,2,6,1.6,17:58.7,11/29/2018
704648.336,3620971.43,52.578,35.742,2,6,1.6,17:58.9,11/29/2018
704648.557,3620971.796,53.008,36.172,2,6,1.6,17:59.1,11/29/2018
